user_id,model,n_train,n_test,accuracy,precision,recall,f1_score,brier_score,rmse,auc
94,DecisionTree,255,55,0.8,0.5,0.6363636363636364,0.56,0.1670166350511392,0.4086766876776056,0.753099173553719
94,RandomForest+Platt,255,55,0.8727272727272727,1.0,0.36363636363636365,0.5333333333333333,0.10207059283191657,0.31948488670345043,0.9028925619834711
94,RF+OptimalThreshold,255,55,0.8727272727272727,0.7,0.6363636363636364,0.6666666666666666,0.10207059283191657,0.31948488670345043,0.9028925619834711
94,LogisticRegression,255,55,0.8727272727272727,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.10175428204584473,0.31898947011750206,0.9111570247933884
95,DecisionTree,255,55,0.8909090909090909,0.9310344827586207,0.8709677419354839,0.9,0.07164523008826619,0.267666266250094,0.9663978494623656
95,RandomForest+Platt,255,55,0.9454545454545454,0.9666666666666667,0.9354838709677419,0.9508196721311475,0.04965380848873192,0.22283134539092994,0.9771505376344085
95,RF+OptimalThreshold,255,55,0.9454545454545454,0.9666666666666667,0.9354838709677419,0.9508196721311475,0.04965380848873192,0.22283134539092994,0.9771505376344085
95,LogisticRegression,255,55,0.9090909090909091,0.8823529411764706,0.967741935483871,0.9230769230769231,0.057347276799250474,0.2394729145420218,0.9852150537634409
96,DecisionTree,255,55,0.9454545454545454,0.9117647058823529,1.0,0.9538461538461539,0.06013903018338449,0.24523260424214496,0.9408602150537635
96,RandomForest+Platt,255,55,0.9090909090909091,0.8823529411764706,0.967741935483871,0.9230769230769231,0.06205401004232559,0.2491064231253895,0.9690860215053763
96,RF+OptimalThreshold,255,55,0.8909090909090909,0.8571428571428571,0.967741935483871,0.9090909090909091,0.06205401004232559,0.2491064231253895,0.9690860215053763
96,LogisticRegression,255,55,0.9454545454545454,0.9117647058823529,1.0,0.9538461538461539,0.05309921839324877,0.23043267648762136,0.989247311827957
97,DecisionTree,255,55,0.9636363636363636,0.9354838709677419,1.0,0.9666666666666667,0.04906361474713794,0.22150308067189028,0.9389920424403183
97,RandomForest+Platt,255,55,0.9636363636363636,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.0441932966278463,0.21022201746688263,0.9946949602122016
97,RF+OptimalThreshold,255,55,0.9636363636363636,0.9354838709677419,1.0,0.9666666666666667,0.0441932966278463,0.21022201746688263,0.9946949602122016
97,LogisticRegression,255,55,0.9090909090909091,0.8529411764705882,1.0,0.9206349206349206,0.07142328652836365,0.2672513545865832,0.9801061007957559
98,DecisionTree,255,55,0.8181818181818182,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.13169528729613383,0.3628984531465157,0.9066666666666666
98,RandomForest+Platt,255,55,0.8909090909090909,0.9285714285714286,0.8666666666666667,0.896551724137931,0.11072486327162363,0.332753457189589,0.9346666666666668
98,RF+OptimalThreshold,255,55,0.8727272727272727,0.9259259259259259,0.8333333333333334,0.8771929824561403,0.11072486327162363,0.332753457189589,0.9346666666666668
98,LogisticRegression,255,55,0.8545454545454545,0.8235294117647058,0.9333333333333333,0.875,0.11414162460076546,0.3378485231590712,0.9319999999999999
99,DecisionTree,255,55,0.8363636363636363,0.8,0.8333333333333334,0.8163265306122449,0.13126953390953858,0.36231137700814553,0.8622311827956989
99,RandomForest+Platt,255,55,0.8363636363636363,0.8571428571428571,0.75,0.8,0.11475205453965791,0.33875072625701913,0.9153225806451613
99,RF+OptimalThreshold,255,55,0.7818181818181819,0.7,0.875,0.7777777777777778,0.11475205453965791,0.33875072625701913,0.9153225806451613
99,LogisticRegression,255,55,0.8363636363636363,0.8571428571428571,0.75,0.8,0.12057310016500057,0.3472363750602759,0.9045698924731183
100,DecisionTree,255,55,0.8545454545454545,0.7391304347826086,0.8947368421052632,0.8095238095238095,0.09522609389643054,0.3085872549157378,0.9188596491228072
100,RandomForest+Platt,255,55,0.8,1.0,0.42105263157894735,0.5925925925925926,0.14298582939983587,0.3781346709835477,0.9678362573099415
100,RF+OptimalThreshold,255,55,0.8363636363636363,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.14298582939983587,0.3781346709835477,0.9678362573099415
100,LogisticRegression,255,55,0.8181818181818182,0.6551724137931034,1.0,0.7916666666666666,0.10661765188373341,0.32652358549380994,0.989766081871345
